id,date,mc_mass,p_mass_rm,p_mass_fd,n_mass_fd,n_mass_rm,mass_box,treatment,fd.day,p_mass_cons,p_mass_cons_avg,n_mass_cons,fd.day.count,mc_mass_true,mc_mass_init,mc_mass_diff,pulse_cat
1.1,2018-06-21,431.09,0,3,NA,NA,430.5119048,zone.1,0,0,NA,NA,0,NA,428.09,NA,b1
1.1,2018-06-21,431.09,NA,1.0878,13.4162,NA,430.5119048,zone.1,1,NA,0.099666667,6.1962,3,3.099666667,428.09,NA,b1
1.1,2018-06-24,431.35,NA,0.9912,13.0067,7.22,430.5119048,zone.1,2,NA,0.099666667,5.6467,2,2.271866667000048,428.09,-0.8277999999999524,b1
1.1,2018-06-27,432.88,4.78,0.9727,13.6571,7.36,430.5119048,zone.1,3,0.299,0.099666667,6.7871,1,2.8106666670000204,428.09,0.5387999999999726,b1
1.1,2018-06-30,430.09,NA,0.9606,11.6712,6.87,430.5119048,zone.1,4,NA,0.133566667,5.3312,3,2.133566667,428.09,-0.6771000000000202,p1
1.1,2018-07-03,431.04,NA,1.0074,14.8163,6.34,430.5119048,zone.1,5,NA,0.133566667,6.6863,2,2.1229666670000458,428.09,-0.010599999999954424,p1
1.1,2018-07-06,432.03,2.54,1.0168,13.6729,8.13,430.5119048,zone.1,6,0.4007,0.133566667,3.2029,1,2.105566666999998,428.09,-0.01740000000004782,p1
1.1,2018-07-09,429.89,NA,1.006,14.1716,10.47,430.5119048,zone.1,7,NA,0.4353,5.4716,3,2.235300000000011,428.09,0.12973333300001322,a1.b2
1.1,2018-07-12,431.57,NA,1.0431,14.1106,8.7,430.5119048,zone.1,8,NA,0.4353,5.3906,2,2.9093000000000178,428.09,0.6740000000000066,a1.b2
1.1,2018-07-15,431.38,1.76,1.0083,14.3152,8.72,430.5119048,zone.1,9,1.3059,0.4353,5.3552,1,1.6762000000000206,428.09,-1.2330999999999972,a1.b2
1.1,2018-07-18,430.22,NA,1.013,14.1555,8.96,430.5119048,zone.1,10,NA,0.5771,7.5955,3,2.707100000000052,428.09,1.0309000000000315,a1.b2
1.1,2018-07-21,430.24,NA,1,13.82,6.56,430.5119048,zone.1,11,NA,0.5771,5.27,2,1.7141000000000342,428.09,-0.9930000000000179,p2
1.1,2018-07-24,429.11,1.29,1.03,16.97,8.55,430.5119048,zone.1,12,1.7313,0.5771,12.84,1,-0.4158999999999613,428.09,-2.1299999999999955,p2
1.1,2018-07-27,430.18,NA,0.97,14.02,4.13,430.5119048,zone.1,13,NA,0.475,9.2,3,2.565000000000032,428.09,2.980899999999993,p2
1.1,2018-07-30,430.48,NA,1.01,13.33,4.82,430.5119048,zone.1,14,NA,0.475,5.58,2,1.895000000000043,428.09,-0.6699999999999888,a2
1.1,2018-08-02,431.62,2.06,1.01,13.68,7.75,430.5119048,zone.1,15,0.95,0.475,3.67,1,2.0250000000000297,428.09,0.12999999999998657,a2
1.1,2018-08-05,431.74,NA,1,13.6,10.01,430.5119048,zone.1,16,NA,NA,NA,0,NA,428.09,NA,a2
1.2,2018-06-21,440.12,0,3,NA,NA,430.5119048,zone.1,0,0,NA,NA,0,NA,437.12,NA,b1
1.2,2018-06-21,440.12,NA,1.0931,14.2467,NA,430.5119048,zone.1,1,NA,0.524466667,6.4967,3,3.524466667,437.12,NA,b1
1.2,2018-06-24,440.93,NA,1.0403,13.8998,7.75,430.5119048,zone.1,2,NA,0.524466667,6.3698,2,3.2413666670000025,437.12,-0.28309999999999746,b1
1.2,2018-06-27,443.09,3.56,0.967,14.6186,7.53,430.5119048,zone.1,3,1.5734,0.524466667,6.3686,1,4.361066666999971,437.12,1.1196999999999684,b1
1.2,2018-06-30,440,NA,1.0622,11.2996,8.25,430.5119048,zone.1,4,NA,0.3265,4.0796,3,3.2064999999999957,437.12,-1.1545666669999752,p1
1.2,2018-07-03,439.04,NA,1.0203,13.902,7.22,430.5119048,zone.1,5,NA,0.3265,6.072,2,1.184300000000016,437.12,-2.02219999999998,p1
1.2,2018-07-06,441.31,2.07,1.0069,13.3129,7.83,430.5119048,zone.1,6,0.9795,0.3265,6.2529,1,2.4339999999999984,437.12,1.2496999999999825,p1
1.2,2018-07-09,438.95,NA,1.032,14.8606,7.06,430.5119048,zone.1,7,NA,0.353533333,6.2306,3,2.183533332999984,437.12,-0.2504666670000142,a1.b2
1.2,2018-07-12,440.67,NA,1.0317,14.1032,8.63,430.5119048,zone.1,8,NA,0.353533333,6.8532,2,2.8715333330000115,437.12,0.6880000000000273,a1.b2
1.2,2018-07-15,439.95,2.01,0.9768,14.028,7.25,430.5119048,zone.1,9,1.0606,0.353533333,6.618,1,1.1198333329999839,437.12,-1.7517000000000276,a1.b2
1.2,2018-07-18,438.82,NA,1.0078,14.3753,7.41,430.5119048,zone.1,10,NA,0.461533333,7.6853,3,2.161533332999989,437.12,1.041700000000005,a1.b2
1.2,2018-07-21,439.18,NA,0.99,13.75,6.69,430.5119048,zone.1,11,NA,0.461533333,5.7,2,1.5137333330000022,437.12,-0.6477999999999866,p2
1.2,2018-07-24,438.2,1.59,0.97,15.33,8.05,430.5119048,zone.1,12,1.3846,0.461533333,10.53,1,-0.45626666700001595,437.12,-1.9700000000000182,p2
1.2,2018-07-27,436.07,NA,1.03,14.18,4.8,430.5119048,zone.1,13,NA,0.9,5.66,3,-0.15000000000001135,437.12,0.3062666670000046,p2
1.2,2018-07-30,441.39,NA,1,14.2,8.52,430.5119048,zone.1,14,NA,0.9,7.17,2,4.139999999999982,437.12,4.289999999999993,a2
1.2,2018-08-02,440.44,1.2,0.98,14.34,7.03,430.5119048,zone.1,15,1.8,0.9,5.88,1,2.1899999999999933,437.12,-1.9499999999999886,a2
1.2,2018-08-05,441.31,NA,0.99,13.67,8.46,430.5119048,zone.1,16,NA,NA,NA,0,NA,437.12,NA,a2
1.3,2018-06-21,434.17,0,3,NA,NA,435.04,zone.1,0,0,NA,NA,0,NA,431.17,NA,b1
1.3,2018-06-21,434.17,NA,1.0948,14.4343,NA,435.04,zone.1,1,NA,0.540133333,4.4243,3,3.540133333,431.17,NA,b1
1.3,2018-06-24,436.79,NA,0.9656,14.4056,10.01,435.04,zone.1,2,NA,0.540133333,3.2956,2,5.065333333000004,431.17,1.5252000000000043,b1
1.3,2018-06-27,434.77,3.44,0.993,13.8466,11.11,435.04,zone.1,3,1.6204,0.540133333,4.7266,1,2.0797333329999654,431.17,-2.985600000000039,b1
1.3,2018-06-30,432.91,NA,0.985,11.7187,9.12,435.04,zone.1,4,NA,-0.0344,2.8187,3,1.705600000000009,431.17,-0.3741333329999563,p1
1.3,2018-07-03,433.77,NA,0.9888,14.2905,8.9,435.04,zone.1,5,NA,-0.0344,5.8405,2,1.580599999999966,431.17,-0.12500000000004308,p1
1.3,2018-07-06,434.03,3.07,1.0294,13.6652,8.45,435.04,zone.1,6,-0.1032,-0.0344,5.3652,1,0.8517999999999569,431.17,-0.7288000000000091,p1
1.3,2018-07-09,433.13,NA,1.0028,14.4074,8.3,435.04,zone.1,7,NA,0.307433333,6.7974,3,2.2674333329999796,431.17,1.4156333330000228,a1.b2
1.3,2018-07-12,433.32,NA,1.0401,11.9035,7.61,435.04,zone.1,8,NA,0.307433333,4.3435,2,1.4546333329999772,431.17,-0.8128000000000024,a1.b2
1.3,2018-07-15,434.45,2.15,1.0208,14.4891,7.56,435.04,zone.1,9,0.9223,0.307433333,6.8791,1,1.5445333329999729,431.17,0.08989999999999565,a1.b2
1.3,2018-07-18,433.4,NA,1.0081,14.5828,7.61,435.04,zone.1,10,NA,0.749633333,5.0628,3,2.9796333329999616,431.17,1.4350999999999887,a1.b2
1.3,2018-07-21,435.7,NA,1.01,13.37,9.52,435.04,zone.1,11,NA,0.749633333,6.66,2,4.271533332999973,431.17,1.2919000000000116,p2
1.3,2018-07-24,434.46,0.79,1.01,15.43,6.71,435.04,zone.1,12,2.2489,0.749633333,8.92,1,2.021533332999964,431.17,-2.2500000000000093,p2
1.3,2018-07-27,433.98,NA,1.01,13.39,6.51,435.04,zone.1,13,NA,0.95,7.7,3,3.7600000000000025,431.17,1.7384666670000386,p2
1.3,2018-07-30,435.1,NA,1.03,14.17,5.69,435.04,zone.1,14,NA,0.95,7.31,2,3.870000000000007,431.17,0.11000000000000476,a2
1.3,2018-08-02,434.37,1.15,1,14.28,6.86,435.04,zone.1,15,1.9,0.95,7,1,2.1099999999999883,431.17,-1.7600000000000189,a2
1.3,2018-08-05,435.2,NA,1.02,13.84,7.28,435.04,zone.1,16,NA,NA,NA,0,NA,431.17,NA,a2
1.4,2018-06-21,426.21,0,3,NA,NA,430.5119048,zone.1,0,0,NA,NA,0,NA,423.21,NA,b1
1.4,2018-06-21,426.21,NA,1.0033,14.3036,NA,430.5119048,zone.1,1,NA,0.171933333,4.4136,3,3.171933333,423.21,NA,b1
1.4,2018-06-25,423.85,NA,0.9925,14.6372,9.89,430.5119048,zone.1,2,NA,0.171933333,3.8172,2,-0.19136666699995689,423.21,-3.363299999999957,b1
1.4,2018-06-28,424.48,4.48,1.0103,14.6899,10.82,430.5119048,zone.1,3,0.5158,0.171933333,6.1599,1,-0.5538666669999615,423.21,-0.3625000000000046,b1
1.4,2018-07-01,421.79,NA,0.9881,12.4949,8.53,430.5119048,zone.1,4,NA,0.002833333,2.8049,3,-1.417166666999959,423.21,-0.8632999999999975,p1
1.4,2018-07-04,422.36,NA,1.0001,16.0847,9.69,430.5119048,zone.1,5,NA,0.002833333,7.3047,2,-1.8352666669999658,423.21,-0.4181000000000068,p1
1.4,2018-07-07,423.19,2.99,1.032,16.1522,8.78,430.5119048,zone.1,6,0.0085,0.002833333,6.4722,1,-2.005366666999982,423.21,-0.17010000000001613,p1
1.4,2018-07-10,421.23,NA,1.0034,15.0846,9.68,430.5119048,zone.1,7,NA,-0.1495,4.6746,3,-2.1294999999999615,423.21,-0.12413333299997964,a1.b2
1.4,2018-07-13,421.72,NA,1.0161,13.7549,10.41,430.5119048,zone.1,8,NA,-0.1495,2.3949,2,-2.6428999999999525,423.21,-0.513399999999991,a1.b2
1.4,2018-07-16,422.28,3.5,1.0285,15.206,11.36,430.5119048,zone.1,9,-0.4485,-0.1495,3.066,1,-3.099000000000007,423.21,-0.45610000000005435,a1.b2
1.4,2018-07-19,420.62,NA,1.0164,14.5553,12.14,430.5119048,zone.1,10,NA,0.1583,5.6953,3,-2.431699999999975,423.21,0.667300000000032,a1.b2
1.4,2018-07-23,421.73,NA,1.02,13.93,8.86,430.5119048,zone.1,11,NA,0.1583,5.28,2,-2.338099999999961,423.21,0.09360000000001367,p2
1.4,2018-07-26,422.9,2.59,1,14.03,8.65,430.5119048,zone.1,12,0.4749,0.1583,6.82,1,-2.188100000000002,423.21,0.14999999999995905,p2
1.4,2018-07-29,421.03,NA,1.03,13.38,7.21,430.5119048,zone.1,13,NA,0.445,4.68,3,-1.7350000000000068,423.21,0.4530999999999954,p2
1.4,2018-08-02,422.15,NA,1,14.41,8.7,430.5119048,zone.1,14,NA,0.445,7.53,2,-1.6450000000000025,423.21,0.0900000000000043,a2
1.4,2018-08-06,422.41,2.14,1,13.57,6.88,430.5119048,zone.1,15,0.89,0.445,4.39,1,-2.384999999999955,423.21,-0.7399999999999525,a2
1.4,2018-08-09,421.35,NA,1.02,13.72,9.18,430.5119048,zone.1,16,NA,NA,NA,0,NA,423.21,NA,a2
1.5,2018-06-21,436.57,0,3,NA,NA,435.98,zone.1,0,0,NA,NA,0,NA,433.57,NA,b1
1.5,2018-06-21,436.57,NA,1.1133,14.1876,NA,435.98,zone.1,1,NA,0.585866667,6.4776,3,3.585866667,433.57,NA,b1
1.5,2018-06-24,436.02,NA,1.0043,13.8688,7.71,435.98,zone.1,2,NA,0.585866667,6.2688,2,1.9225666669999888,433.57,-1.663300000000011,b1
1.5,2018-06-27,436.6,3.36,1.0411,14.3756,7.6,435.98,zone.1,3,1.7576,0.585866667,7.0556,1,1.49826666700003,433.57,-0.4242999999999588,b1
1.5,2018-06-30,434.44,NA,1.0095,11.0786,7.32,435.98,zone.1,4,NA,0.286433333,3.3286,3,1.1564333330000045,433.57,-0.34183333400002547,p1
1.5,2018-07-03,435.11,NA,1.0187,14.1667,7.75,435.98,zone.1,5,NA,0.286433333,7.1367,2,0.8169333330000204,433.57,-0.33949999999998415,p1
1.5,2018-07-06,436.25,2.21,1.0082,12.9238,7.03,435.98,zone.1,6,0.8593,0.286433333,5.3438,1,0.9382333330000068,433.57,0.12129999999998642,p1
1.5,2018-07-09,433.95,NA,1.0047,14.2324,7.58,435.98,zone.1,7,NA,0.607666667,5.9624,3,0.9876666669999955,433.57,0.04943333399998873,a1.b2
1.5,2018-07-13,435.34,NA,1.0201,14.193,8.27,435.98,zone.1,8,NA,0.607666667,7.033,2,1.3729666669999818,433.57,0.3852999999999863,a1.b2
1.5,2018-07-15,435.79,1.21,0.357,13.718,7.16,435.98,zone.1,9,1.823,0.607666667,5.878,1,0.8028666670000274,433.57,-0.5700999999999544,a1.b2
1.5,2018-07-18,434.93,NA,0.9872,14.6217,7.84,435.98,zone.1,10,NA,0.114733333,7.0917,3,1.4747333330000136,433.57,0.6718666659999862,a1.b2
1.5,2018-07-21,435.37,NA,1.04,13.13,7.53,435.98,zone.1,11,NA,0.114733333,4.59,2,0.9275333330000114,433.57,-0.5472000000000022,p2
1.5,2018-07-24,437.31,2.04,0.99,14.77,8.54,435.98,zone.1,12,0.3442,0.114733333,5.89,1,1.827533333000009,433.57,0.8999999999999976,p2
1.5,2018-07-27,435.63,NA,1.03,13.87,8.88,435.98,zone.1,13,NA,0.805,4.66,3,2.8650000000000024,433.57,1.0374666669999935,p2
1.5,2018-07-30,436.88,NA,1.02,13.87,9.21,435.98,zone.1,14,NA,0.805,5.41,2,3.085000000000002,433.57,0.21999999999999975,a2
1.5,2018-08-02,435.93,1.43,1,14.44,8.46,435.98,zone.1,15,1.61,0.805,1.39,1,1.1150000000000135,433.57,-1.9699999999999886,a2
1.5,2018-08-05,435.41,NA,0.99,13.41,13.05,435.98,zone.1,16,NA,NA,NA,0,NA,433.57,NA,a2
1.6,2018-06-21,425.93,0,3,NA,NA,427.24,zone.1,0,0,NA,NA,0,NA,422.93,NA,b1
1.6,2018-06-21,425.93,NA,1.0134,13.6101,NA,427.24,zone.1,1,NA,1.2469,7.3401,3,4.2469,422.93,NA,b1
1.6,2018-06-24,426.58,NA,0.9973,14.2005,6.27,427.24,zone.1,2,NA,1.2469,7.7805,2,3.8834999999999775,422.93,-0.3634000000000226,b1
1.6,2018-06-27,427.51,1.27,0.9675,14.0879,6.42,427.24,zone.1,3,3.7407,1.2469,7.3379,1,3.8161999999999843,422.93,-0.06729999999999325,b1
1.6,2018-06-30,427.15,NA,0.9886,12.3652,6.75,427.24,zone.1,4,NA,0.5477,5.2952,3,4.76769999999997,422.93,0.951499999999986,p1
1.6,2018-07-04,427.29,NA,1.017,14.3581,7.07,427.24,zone.1,5,NA,0.5477,6.8281,2,3.9191000000000136,422.93,-0.8485999999999567,p1
1.6,2018-07-06,423.27,1.33,0.9631,14.3293,7.53,427.24,zone.1,6,1.6431,0.5477,6.7693,1,-1.117900000000025,422.93,-5.037000000000038,p1
1.6,2018-07-09,425.53,NA,0.9889,15.7206,7.56,427.24,zone.1,7,NA,0.5235,6.2606,3,3.1234999999999657,422.93,4.241399999999991,a1.b2
1.6,2018-07-12,426.51,NA,1.0185,13.8276,9.46,427.24,zone.1,8,NA,0.5235,5.6176,2,3.114599999999984,422.93,-0.008899999999981922,a1.b2
1.6,2018-07-15,426.35,1.4,1.0436,14.1302,8.21,427.24,zone.1,9,1.5705,0.5235,4.3202,1,1.9361000000000157,422.93,-1.1784999999999681,a1.b2
1.6,2018-07-18,427.31,NA,1.0251,14.337,9.81,427.24,zone.1,10,NA,0.3529,6.707,3,4.7328999999999954,422.93,2.7967999999999797,a1.b2
1.6,2018-07-21,426.18,NA,1.01,12.96,7.63,427.24,zone.1,11,NA,0.3529,5.08,2,2.5778,422.93,-2.1550999999999956,p2
1.6,2018-07-24,427.09,2.02,0.98,14.91,7.88,427.24,zone.1,12,1.0587,0.3529,7,1,2.4777999999999683,422.93,-0.10000000000003162,p2
1.6,2018-07-27,426.15,NA,1.02,13.56,7.91,427.24,zone.1,13,NA,0.325,2.81,3,3.5449999999999706,422.93,1.0672000000000024,p2
1.6,2018-07-30,426.35,NA,1.02,13.87,10.75,427.24,zone.1,14,NA,0.325,5.8,2,2.725000000000016,422.93,-0.8199999999999545,a2
1.6,2018-08-02,427.45,2.37,1,13.29,8.07,427.24,zone.1,15,0.65,0.325,2.53,1,2.804999999999982,422.93,0.07999999999996588,a2
1.6,2018-08-05,424.88,NA,1.02,13.88,10.76,427.24,zone.1,16,NA,NA,NA,0,NA,422.93,NA,a2
1.7,2018-06-21,431.73,0,3,NA,NA,433.31,zone.1,0,0,NA,NA,0,NA,428.73,NA,b1
1.7,2018-06-21,431.73,NA,1.0094,14.1628,NA,433.31,zone.1,1,NA,0.664433333,7.7428,3,3.664433333,428.73,NA,b1
1.7,2018-06-24,432.08,NA,0.9939,13.4749,6.42,433.31,zone.1,2,NA,0.664433333,6.3749,2,3.0050333329999654,428.73,-0.6594000000000344,b1
1.7,2018-06-27,432.9,3.01,1.0002,13.595,7.1,433.31,zone.1,3,1.9933,0.664433333,5.575,1,2.8311333329999586,428.73,-0.17390000000000683,b1
1.7,2018-06-30,431.32,NA,1.0064,12.2451,8.02,433.31,zone.1,4,NA,0.273866667,4.5351,3,2.863866666999975,428.73,0.032733334000016434,p1
1.7,2018-07-03,431.76,NA,1.035,14.0641,7.71,433.31,zone.1,5,NA,0.273866667,7.5441,2,2.2974666669999726,428.73,-0.5664000000000025,p1
1.7,2018-07-06,432.53,2.22,0.9888,13.3682,6.52,433.31,zone.1,6,0.8216,0.273866667,6.6482,1,2.0324666669999543,428.73,-0.26500000000001833,p1
1.7,2018-07-09,430.42,NA,1.0373000000000001,14.225,6.72,433.31,zone.1,7,NA,0.563766667,5.345,3,2.2537666669999976,428.73,0.22130000000004335,a1.b2
1.7,2018-07-12,432.8,NA,1.0252,13.7337,8.88,433.31,zone.1,8,NA,0.563766667,6.3137,2,3.596466666999993,428.73,1.3426999999999953,a1.b2
1.7,2018-07-16,432.37,1.36,0.3833,14.3535,7.42,433.31,zone.1,9,1.6913,0.563766667,6.6435,1,2.1412666669999862,428.73,-1.4552000000000067,a1.b2
1.7,2018-07-18,430.93,NA,1.0023,14.2996,7.71,433.31,zone.1,10,NA,0.591866667,7.8296,3,2.7918666669999888,428.73,0.6506000000000025,a1.b2
1.7,2018-07-21,431.87,NA,1.04,13.97,6.47,433.31,zone.1,11,NA,0.591866667,6.13,2,2.7295666669999865,428.73,-0.06230000000000224,p2
1.7,2018-07-24,432.74,0.65,1.02,15.4,7.84,433.31,zone.1,12,1.7756,0.591866667,8.14,1,2.559566666999991,428.73,-0.1699999999999955,p2
1.7,2018-07-27,431.77,NA,1,13.87,7.26,433.31,zone.1,13,NA,0.655,4.02,3,3.694999999999964,428.73,1.1354333329999728,p2
1.7,2018-07-30,432.57,NA,1.03,14.03,9.85,433.31,zone.1,14,NA,0.655,7.67,2,3.4949999999999752,428.73,-0.19999999999998863,a2
1.7,2018-08-02,433.23,1.74,1.01,14.46,6.36,433.31,zone.1,15,1.31,0.655,5.96,1,3.125,428.73,-0.36999999999997524,a2
1.7,2018-08-05,433.09,NA,1,14.19,8.5,433.31,zone.1,16,NA,NA,NA,0,NA,428.73,NA,a2
2.1,2018-06-21,431.39,0,3,NA,NA,427.54,zone.2,0,0,NA,NA,0,NA,428.39,NA,b1
2.1,2018-06-21,431.39,NA,2.0175,17.975,NA,427.54,zone.2,1,NA,0.346466667,11.885,3,3.346466667,428.39,NA,b1
2.1,2018-06-24,434.51,NA,2.0019,17.9212,6.09,427.54,zone.2,2,NA,0.346466667,5.1812,2,4.448966667000004,428.39,1.102500000000004,b1
2.1,2018-06-27,435.21,5.98,1.9892,17.271,12.74,427.54,zone.2,3,1.0394,0.346466667,5.341,1,3.147066666999993,428.39,-1.301900000000011,b1
2.1,2018-06-30,431.64,NA,2.0051,16.386,11.93,427.54,zone.2,4,NA,0.551666667,6.436,3,3.801666667,428.39,0.654600000000007,p1
2.1,2018-07-03,434.26,NA,1.9807,18.0548,9.95,427.54,zone.2,5,NA,0.551666667,6.8948,2,4.416566667000004,428.39,0.614900000000004,p1
2.1,2018-07-06,436.68,4.32,2.0014,16.3768,11.16,427.54,zone.2,6,1.655,0.551666667,6.3368,1,4.855866667000021,428.39,0.4393000000000171,p1
2.1,2018-07-09,431.62,NA,2.0146,17.6023,10.04,427.54,zone.2,7,NA,0.802266667,7.1523,3,4.032266667000018,428.39,-0.8236000000000034,a1.b2
2.1,2018-07-12,433.8,NA,2.0108,17.4766,10.45,427.54,zone.2,8,NA,0.802266667,6.9766,2,4.197666667000025,428.39,0.1654000000000071,a1.b2
2.1,2018-07-15,436.58,3.62,2.0033,17.2021,10.5,427.54,zone.2,9,2.4068,0.802266667,7.1921,1,4.966866666999998,428.39,0.769199999999973,a1.b2
2.1,2018-07-18,433.33,NA,1.9892,18.1743,10.01,427.54,zone.2,10,NA,0.3275,10.0043,3,5.267499999999997,428.39,0.3006333329999995,a1.b2
2.1,2018-07-21,434.96,NA,2.01,19.06,8.17,427.54,zone.2,11,NA,0.3275,6.41,2,4.908299999999993,428.39,-0.35920000000000485,p2
2.1,2018-07-24,433.66,5.02,2.02,18.33,12.65,427.54,zone.2,12,0.9825,0.3275,8.81,1,1.5983000000000387,428.39,-3.309999999999954,p2
2.1,2018-07-27,433.5,NA,2.02,17.51,9.52,427.54,zone.2,13,NA,0.93,4.14,3,6.040000000000013,428.39,4.441699999999974,p2
2.1,2018-07-30,434.44,NA,2,18.25,13.37,427.54,zone.2,14,NA,0.93,9.83,2,4.9600000000000115,428.39,-1.0800000000000018,a2
2.1,2018-08-02,436.69,4.18,2,18.38,8.42,427.54,zone.2,15,1.86,0.93,5.21,1,5.2100000000000115,428.39,0.25,a2
2.1,2018-08-05,434.24,NA,2,17.65,13.17,427.54,zone.2,16,NA,NA,NA,0,NA,428.39,NA,a2
2.2,2018-06-21,425.75,0,3,NA,NA,426.63,zone.2,0,0,NA,NA,0,NA,422.75,NA,b1
2.2,2018-06-21,425.75,NA,1.0931,14.2467,NA,426.63,zone.2,1,NA,0.709233333,5.1667,3,3.7092333330000002,422.75,NA,b1
2.2,2018-06-24,427.91,NA,1.9946,18.371,9.08,426.63,zone.2,2,NA,0.709233333,7.361,2,4.7761333330000255,422.75,1.0669000000000253,b1
2.2,2018-06-27,429.68,3.96,2.0116,17.0447,11.01,426.63,zone.2,3,2.1277,0.709233333,4.9147,1,4.551533333000007,422.75,-0.22460000000001834,b1
2.2,2018-06-30,427.81,NA,2.0321,17.7378,12.13,426.63,zone.2,4,NA,-0.005933333,10.4078,3,5.0540666670000025,422.75,0.5025333339999953,p1
2.2,2018-07-03,429.9,NA,1.9685,17.7014,7.33,426.63,zone.2,5,NA,-0.005933333,6.4414,2,5.111966666999978,422.75,0.057899999999975194,p1
2.2,2018-07-06,431.9,6.03,2.0109,16.7868,11.26,426.63,zone.2,6,-0.0178,-0.005933333,9.8868,1,5.143466666999978,422.75,0.031500000000000306,p1
2.2,2018-07-09,425.77,NA,2.0359,17.197,6.9,426.63,zone.2,7,NA,0.440166667,9.747,3,3.460166666999982,422.75,-1.683299999999996,a1.b2
2.2,2018-07-12,427.84,NA,2.0237,17.3644,7.45,426.63,zone.2,8,NA,0.440166667,5.7044,2,3.4942666669999753,422.75,0.03409999999999336,a1.b2
2.2,2018-07-15,431,4.75,2.0171,27.3247,11.66,426.63,zone.2,9,1.3205,0.440166667,19.1047,1,4.630566667,422.75,1.1363000000000247,a1.b2
2.2,2018-07-18,426.58,NA,1.9978,17.9775,8.22,426.63,zone.2,10,NA,0.601633333,5.9675,3,4.431633332999984,422.75,-0.19893333400001634,a1.b2
2.2,2018-07-21,428.54,NA,2.02,17.91,12.01,426.63,zone.2,11,NA,0.601633333,7.7,2,4.39383333300002,422.75,-0.03779999999996342,p2
2.2,2018-07-24,430.07,4.23,2.01,18.11,10.21,426.63,zone.2,12,1.8049,0.601633333,9.19,1,3.903833332999994,422.75,-0.4900000000000264,p2
2.2,2018-07-27,428.08,NA,2.01,17.56,8.92,426.63,zone.2,13,NA,1.155,6.76,3,6.484999999999984,422.75,2.5811666669999904,p2
2.2,2018-07-30,429.88,NA,2,17.67,10.8,426.63,zone.2,14,NA,1.155,10.32,2,6.274999999999996,422.75,-0.20999999999998842,a2
2.2,2018-08-02,430.71,3.71,2.01,16.31,7.35,426.63,zone.2,15,2.31,1.155,7.43,1,5.10499999999998,422.75,-1.170000000000016,a2
2.2,2018-08-05,428.16,NA,2.02,17.53,8.88,426.63,zone.2,16,NA,NA,NA,0,NA,422.75,NA,a2
2.3,2018-06-21,427.6,0,3,NA,NA,427.46,zone.2,0,0,NA,NA,0,NA,424.6,NA,b1
2.3,2018-06-21,427.6,NA,2.0086,17.9294,NA,427.46,zone.2,1,NA,0.324333333,8.8194,3,3.3243333330000002,424.6,NA,b1
2.3,2018-06-24,429.46,NA,1.9944,17.0933,9.11,427.46,zone.2,2,NA,0.324333333,6.8233,2,3.1757333329999566,424.6,-0.14860000000004359,b1
2.3,2018-06-27,431.02,6.03,2.0124,17.4564,10.27,427.46,zone.2,3,0.973,0.324333333,9.1964,1,2.741333332999959,424.6,-0.43439999999999745,b1
